"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Bifidobacterium longum","Colletotrichum salicis",0.0434270745889636,0.417985029903943,-0.0686517211809158,0.116156354706505,-1.62008667612106,0.105213659131731,0.139387387387387,0.790310407738268,"0/0","Intersect",1.62008667612106
"Parvimonas micra","Tuber magnatum",-0.0450539541106093,0.400743664804059,0.0670172528921569,0.125122525411105,1.61991408854028,0.105250733018172,0.139459459459459,0.790310407738268,"0/0","Intersect",1.61991408854028
"Lactococcus garvieae","Erysiphe pulchra",-0.0212273344120429,0.692288718432938,0.0906856054210801,0.0377833669950518,1.61938895771802,0.105363601194282,0.139495495495496,0.790310407738268,"0/+","Intersect",1.61938895771802
"Streptococcus anginosus","Edhazardia aedis",0.117222301736341,0.0283255253275214,0.00588639407256801,0.892964579643579,-1.61522045702336,0.106262961971446,0.14036036036036,0.790310407738268,"+/0","Intersect",1.61522045702336
"Romboutsia ilealis","[Eubacterium] eligens",-0.0415242101824915,0.438693172264422,0.0702055448982698,0.108107044449892,1.61510642401485,0.106287650041502,0.14036036036036,0.790310407738268,"0/0","Bacteria",1.61510642401485
"Butyrivibrio proteoclasticus","Lactobacillus ruminis",0.0999629095672913,0.0617444565098961,-0.011341823788313,0.795432523385657,-1.61179824682817,0.107005849822515,0.140756756756757,0.790310407738268,"0/0","Bacteria",1.61179824682817
"Sphaerulina musiva","Colletotrichum fioriniae",0.141817893047176,0.00788110852873047,0.0316209092568762,0.469692232445673,-1.60470438563438,0.108558876334071,0.14154954954955,0.790310407738268,"+/0","Eukaryota",1.60470438563438
"Erysiphe pulchra","Hyaloscypha variabilis",0.0163109114584821,0.761068597869094,0.126749105938821,0.00362580862103412,1.60431863188765,0.10864383622471,0.141585585585586,0.790310407738268,"0/+","Eukaryota",1.60431863188765
"[Eubacterium] eligens","Clostridium beijerinckii",0.0697738604942756,0.192824997630751,0.179038767671494,3.69289151758156e-05,1.60402848912282,0.108707773040419,0.14172972972973,0.790310407738268,"0/+","Bacteria",1.60402848912282
"Parvimonas micra","Ruminococcus bicirculans",-0.0400496912591037,0.455135709195346,0.0708726864302155,0.104789048292154,1.60346265196025,0.108832548410205,0.141837837837838,0.790310407738268,"0/0","Bacteria",1.60346265196025
"Trichoderma atroviride","Tuber magnatum",0.0968060764619812,0.0704746835369758,-0.0138441575838708,0.75164687187026,-1.60190919235294,0.109175691471985,0.142198198198198,0.790310407738268,"0/0","Eukaryota",1.60190919235294
"Blautia sp. SC05B48","[Candida] arabinofermentans",0.395598864067458,1.46549439250521e-14,0.298322321652731,2.98006064269885e-12,-1.59885048185557,0.109853829022675,0.142630630630631,0.790310407738268,"+/+","Intersect",1.59885048185557
"Romboutsia ilealis","Trichoderma atroviride",0.118761525714349,0.0263005479864935,0.00868579732803822,0.842617902182826,-1.59733828187071,0.110190321832679,0.142954954954955,0.790310407738268,"+/0","Intersect",1.59733828187071
"Clostridium beijerinckii","Streptococcus sp. JS71",0.137205762291245,0.010173758722023,0.243487126195678,1.59555697543112e-08,1.59390855023153,0.110956519095586,0.143243243243243,0.790310407738268,"+/+","Bacteria",1.59390855023153
"Albugo candida","Schizosaccharomyces pombe",0.00827214864226175,0.877446718395183,0.117955550880763,0.00681584134560254,1.59150920194021,0.111495026188524,0.143711711711712,0.790310407738268,"0/+","Eukaryota",1.59150920194021
"Streptococcus sp. I-P16","Trichoderma atroviride",0.107934294365635,0.0435974199416123,-0.00158027270150331,0.971184830439636,-1.58720360879693,0.112466537703887,0.144324324324324,0.790310407738268,"+/0","Intersect",1.58720360879693
"Trichoderma atroviride","Lipomyces starkeyi",0.142337460488535,0.00765416654066553,0.033363865495686,0.445551399963682,-1.58716972558662,0.112474209475052,0.144324324324324,0.790310407738268,"+/0","Eukaryota",1.58716972558662
"Trichoderma atroviride","Colletotrichum fioriniae",0.145415862178045,0.00642528372346218,0.250859793199041,5.62096413858626e-09,1.58632915116037,0.11266466282851,0.144432432432432,0.790310407738268,"+/+","Eukaryota",1.58632915116037
"Bifidobacterium catenulatum","Phytopythium vexans",0.0122039080150097,0.820030354989337,-0.0972711431898304,0.0258314191803661,-1.58500236826104,0.112965796189383,0.144612612612613,0.790310407738268,"0/-","Intersect",1.58500236826104
"Roseburia intestinalis","Ruminococcus bicirculans",0.203543038770943,0.000125801625927568,0.0968398148581601,0.0264998464012525,-1.5777478431971,0.114623550309526,0.14572972972973,0.790310407738268,"+/+","Bacteria",1.5777478431971
"Anaerostipes hadrus","Streptococcus sp. A12",-0.00241600084254562,0.964077330192328,0.106224916880124,0.0148913760428933,1.57430414093132,0.115417152906555,0.146234234234234,0.790310407738268,"0/+","Bacteria",1.57430414093132
"Clostridium beijerinckii","Streptococcus sp. I-P16",0.122840361992266,0.0215263234845151,0.228164546595449,1.25486313118373e-07,1.57062655394784,0.116269418278593,0.146774774774775,0.790310407738268,"+/+","Bacteria",1.57062655394784
"Escherichia coli","Phytophthora capsici",0.128665834030079,0.0160171066345731,0.0206735359320584,0.636490264170386,-1.56944332166438,0.116544676343574,0.146990990990991,0.790310407738268,"+/0","Intersect",1.56944332166438
"Streptococcus sp. JS71","Aspergillus rambellii",0.10341200977172,0.0532453374535384,-0.00488678870703723,0.911057969642698,-1.56891413308957,0.116667948253792,0.147171171171171,0.790310407738268,"0/0","Intersect",1.56891413308957
"Streptococcus milleri","Sphaerulina musiva",0.0710611613166853,0.184722437323186,-0.0373633800474073,0.392905354882311,-1.56735585521404,0.117031536370541,0.147495495495495,0.790310407738268,"0/0","Intersect",1.56735585521404
"Pichia kudriavzevii","Colletotrichum salicis",0.110611053246139,0.0386126521640593,0.00284995381854674,0.948058448610339,-1.56235494890953,0.118204393894411,0.148432432432432,0.790310407738268,"+/0","Eukaryota",1.56235494890953
"Pneumocystis murina","Choanephora cucurbitarum",-0.0166925735197657,0.755653157171343,0.0912028749374818,0.0366991777195398,1.56142530553887,0.118423434988097,0.148720720720721,0.790310407738268,"0/+","Eukaryota",1.56142530553887
"Rhizophagus irregularis","Sphaerulina musiva",-0.14970229030413,0.00500850543130382,-0.0429846074793314,0.325603551033071,1.55671341602257,0.119538541953904,0.149405405405405,0.790310407738268,"-/0","Eukaryota",1.55671341602257
"Phytophthora capsici","Pneumocystis murina",-0.0232557429160044,0.664595380019812,0.0842572656350342,0.0536803738656251,1.55516381860604,0.119907058917225,0.149585585585586,0.790310407738268,"0/0","Eukaryota",1.55516381860604
"Roseburia intestinalis","Lactococcus garvieae",0.0906450529933361,0.090410832877974,-0.0168190275287199,0.700621997212133,-1.55513083586426,0.119914912355956,0.149585585585586,0.790310407738268,"0/0","Bacteria",1.55513083586426
"Blautia sp. SC05B48","Pneumocystis murina",0.0467773649598238,0.382951231434598,0.15310712562699,0.000430667014780894,1.55215556532061,0.120625005268592,0.150126126126126,0.790310407738268,"0/+","Intersect",1.55215556532061
"Streptococcus equinus","Aspergillus ochraceoroseus",0.0913841025748793,0.0878038969650587,-0.0157098038872151,0.719504565259471,-1.54987135737105,0.121172395629263,0.150378378378378,0.790310407738268,"0/0","Intersect",1.54987135737105
"Parvimonas micra","Clostridium beijerinckii",0.127220495172882,0.0172541571976743,0.0205612404479687,0.638323611619406,-1.54985101171349,0.12117728000411,0.150378378378378,0.790310407738268,"+/0","Bacteria",1.54985101171349
"Bifidobacterium longum","Tuber magnatum",0.129392622862515,0.015424919863573,0.0228870849761955,0.600815894863639,-1.54814078502166,0.121588404418602,0.150594594594595,0.790310407738268,"+/0","Intersect",1.54814078502166
"Pseudobutyrivibrio xylanivorans","Streptococcus sp. JS71",0.0274494886650414,0.608796385538346,0.133622673734922,0.00215386991607414,1.54437546423468,0.122497400437045,0.151207207207207,0.790310407738268,"0/+","Bacteria",1.54437546423468
"Aspergillus ochraceoroseus","Edhazardia aedis",0.199957101687018,0.000166169636678815,0.0954721338099794,0.0287187563153326,-1.54370943565211,0.122658739432901,0.151279279279279,0.790310407738268,"+/+","Eukaryota",1.54370943565211
"Longibaculum sp. KGMB06250","[Candida] arabinofermentans",0.25640626899711,1.16635035030122e-06,0.154119279035399,0.000393962130664782,-1.54337274352156,0.122740363002212,0.151315315315315,0.790310407738268,"+/+","Intersect",1.54337274352156
"Porphyromonas asaccharolytica","Phytopythium vexans",0.186436072502636,0.000454533117453026,0.0816392155236471,0.0615877698295479,-1.54222182621929,0.123019697938411,0.151423423423423,0.790310407738268,"+/0","Intersect",1.54222182621929
"Longibaculum sp. KGMB06250","Lactobacillus ruminis",0.085986247449919,0.108301118046146,-0.0204598198821772,0.639981311661988,-1.53992279564241,0.123579173496289,0.151927927927928,0.790310407738268,"0/0","Bacteria",1.53992279564241
"Colletotrichum salicis","Tuber magnatum",0.0500383355711638,0.350630243944235,-0.0564650927491184,0.19645248954404,-1.5391084258155,0.123777828391236,0.152324324324324,0.790310407738268,"0/0","Eukaryota",1.5391084258155
"Butyrivibrio proteoclasticus","Adlercreutzia equolifaciens",0.287698322349474,4.2685744716664e-08,0.18723452119455,1.57377205551867e-05,-1.53881988689216,0.123848273464809,0.152396396396396,0.790310407738268,"+/+","Bacteria",1.53881988689216
"Clostridium beijerinckii","Streptococcus sp. I-G2",0.135100475289604,0.0114040932129218,0.237774944463215,3.49966600143858e-08,1.53733928787905,0.124210245293316,0.152684684684685,0.790310407738268,"+/+","Bacteria",1.53733928787905
"Streptococcus sp. I-P16","[Candida] arabinofermentans",0.127598470447946,0.0169228497758753,0.0219109998634502,0.616436181163486,-1.53590219054172,0.124562370825195,0.152972972972973,0.790310407738268,"+/0","Intersect",1.53590219054172
"Pseudobutyrivibrio xylanivorans","Moniliophthora perniciosa",-0.00945318406596285,0.86011784102174,0.096548924112413,0.026959004868262,1.53475843544326,0.124843176030836,0.153261261261261,0.790310407738268,"0/+","Intersect",1.53475843544326
"Phytopythium vexans","Tuber magnatum",0.0260272759251584,0.627487614636037,-0.0800797852687371,0.0667386180835319,-1.53447981271373,0.124911655868864,0.153333333333333,0.790310407738268,"0/0","Eukaryota",1.53447981271373
"Porphyromonas asaccharolytica","Bifidobacterium longum",-0.10172532840337,0.0572714684478348,0.003974367859686,0.927613759290743,1.53113058492116,0.12573712220115,0.153801801801802,0.790310407738268,"0/0","Bacteria",1.53113058492116
"Pseudobutyrivibrio xylanivorans","Bifidobacterium bifidum",0.0989469057320617,0.0644513316319044,-0.00661543590558702,0.879802934361574,-1.52874065900461,0.126328748456409,0.154198198198198,0.790310407738268,"0/0","Bacteria",1.52874065900461
"Rhizophagus irregularis","Schizosaccharomyces pombe",0.0166825786715766,0.755794824047242,0.121935254568807,0.00514719582398415,1.52836001920709,0.126423175650103,0.154378378378378,0.790310407738268,"0/+","Eukaryota",1.52836001920709
"Streptococcus sp. HSISS3","Colletotrichum salicis",0.0962736891533109,0.0720419061088553,-0.00862829817513821,0.843646310689585,-1.51883725332314,0.128803466243793,0.155567567567568,0.790310407738268,"0/0","Intersect",1.51883725332314
"Pseudobutyrivibrio xylanivorans","Longibaculum sp. KGMB06250",0.341852526328369,4.97681895694768e-11,0.246182639085328,1.09380222657052e-08,-1.51367310319775,0.130108769967421,0.15636036036036,0.790310407738268,"+/+","Bacteria",1.51367310319775
"Phytopythium vexans","Baudoinia panamericana",0.0301654725058227,0.573807080013597,0.134107295199928,0.00207431208132158,1.51225538608259,0.130468905897619,0.156432432432432,0.790310407738268,"0/+","Eukaryota",1.51225538608259
"Blautia sp. SC05B48","Bifidobacterium angulatum",0.0823852638256765,0.123953361201941,-0.0221161765921456,0.613138008059306,-1.5114870676666,0.130664401058586,0.156648648648649,0.790310407738268,"0/0","Bacteria",1.5114870676666
"Pseudobutyrivibrio xylanivorans","Adlercreutzia equolifaciens",0.2921285143651,2.58293615384986e-08,0.193884699276928,7.66281335162766e-06,-1.509020052256,0.131293658479798,0.157009009009009,0.790310407738268,"+/+","Bacteria",1.509020052256
"Dialister pneumosintes","Leucoagaricus sp. SymC.cos",0.196531138920451,0.00021580945777111,0.0944619211615716,0.0304584799845662,-1.50694145083578,0.131825665377894,0.157297297297297,0.790310407738268,"+/+","Intersect",1.50694145083578
"Coniochaeta ligniaria","Schizosaccharomyces pombe",0.10276438381716,0.0547624754718554,-0.00117658237456865,0.978543768630562,-1.50589721803298,0.132093560839081,0.157621621621622,0.790310407738268,"0/0","Eukaryota",1.50589721803298
"Streptococcus salivarius","Ruminococcus bicirculans",-0.0557544054856791,0.29827147300661,0.0482916097523491,0.2693733285614,1.50353616212461,0.132700839035062,0.157981981981982,0.790310407738268,"0/0","Bacteria",1.50353616212461
"Trichoderma atroviride","[Candida] arabinofermentans",-0.0337701138108095,0.528890533019502,0.0701831848600004,0.108219670812006,1.50267326878092,0.132923319186191,0.158234234234234,0.790310407738268,"0/0","Eukaryota",1.50267326878092
"Pneumocystis murina","Trichoderma atroviride",0.0978290217906434,0.0675415465808449,-0.00592294304349113,0.892304017073723,-1.50244530348904,0.132982143768537,0.15827027027027,0.790310407738268,"0/0","Eukaryota",1.50244530348904
"Streptococcus sp. JS71","Trichoderma atroviride",0.0993485881362151,0.0633697203322701,-0.00435887065104237,0.92063276432729,-1.50201748444827,0.133092593376528,0.158378378378378,0.790310407738268,"0/0","Intersect",1.50201748444827
"Prevotella intermedia","Rhizophagus clarus",-0.213418552168656,5.70047552144182e-05,-0.112246902950797,0.0100556992759429,1.50190350674072,0.13312203086159,0.158378378378378,0.790310407738268,"-/-","Intersect",1.50190350674072
"Moniliophthora perniciosa","Lipomyces starkeyi",-0.0122756739200243,0.818990245329615,0.0912362719568512,0.0366300955886767,1.49812932455509,0.134099653518618,0.159243243243243,0.790310407738268,"0/+","Eukaryota",1.49812932455509
"Roseburia intestinalis","Streptococcus sp. HSISS2",-0.0328014559374584,0.540783638244509,0.0707986346595413,0.105153315328525,1.49760270930783,0.134236502440887,0.159351351351351,0.790310407738268,"0/0","Bacteria",1.49760270930783
"Romboutsia ilealis","Streptococcus milleri",0.142646050957163,0.00752215481862128,0.0400600226153631,0.359630004350405,-1.49491113279105,0.134937636424609,0.160036036036036,0.790310407738268,"+/0","Bacteria",1.49491113279105
"Streptococcus anginosus","Streptococcus sp. JS71",0.253125300859439,1.61104356810604e-06,0.154261790576016,0.000389034666404164,-1.49060839960513,0.136064337747711,0.160648648648649,0.790310407738268,"+/+","Bacteria",1.49060839960513
"Butyrivibrio proteoclasticus","Bifidobacterium bifidum",0.0786711476829204,0.141883070342065,-0.024399304438793,0.576974957885016,-1.49049505521936,0.136094115670342,0.160648648648649,0.790310407738268,"0/0","Bacteria",1.49049505521936
"Longibaculum sp. KGMB06250","Bifidobacterium longum",0.15327483278979,0.00404982949002908,0.0512318167317113,0.241261282625907,-1.49016922771468,0.136179745339154,0.160756756756757,0.790310407738268,"+/0","Bacteria",1.49016922771468
"Bifidobacterium bifidum","Rhizophagus irregularis",0.107781110782583,0.0438983487082605,0.00501782127160034,0.908683384673116,-1.48970580697485,0.136301607079015,0.160864864864865,0.790310407738268,"+/0","Intersect",1.48970580697485
"Butyrivibrio proteoclasticus","Roseburia intestinalis",0.401755456263811,5.32907051820075e-15,0.312030104176084,2.55795384873636e-13,-1.48629939406984,0.137199946927729,0.161477477477477,0.790310407738268,"+/+","Bacteria",1.48629939406984
"Anaerostipes hadrus","Moniliophthora perniciosa",0.150169541998759,0.00487246871807545,0.0485980625912092,0.266342779326251,-1.4824000607447,0.138233877831147,0.162126126126126,0.790310407738268,"+/0","Intersect",1.4824000607447
"Streptococcus milleri","Streptococcus thermophilus",0.093555716741022,0.080491522321128,0.193964637983543,7.59565771213389e-06,1.48161912211423,0.138441668055042,0.162306306306306,0.790310407738268,"0/+","Bacteria",1.48161912211423
"Bifidobacterium longum","Pichia kudriavzevii",0.098593110009782,0.0654165220402643,-0.00352477724411275,0.935783496041114,-1.47896006223021,0.139150989124402,0.162774774774775,0.790310407738268,"0/0","Intersect",1.47896006223021
"Porphyromonas asaccharolytica","Ruminococcus bicirculans",-0.0322387579323069,0.547752989610934,0.0698621956862196,0.109846703150807,1.47588320564462,0.139975248731476,0.163315315315315,0.790310407738268,"0/0","Bacteria",1.47588320564462
